Province,U_R,COICOP,Products,Weights,Date,Index,Source
0,0,10,Education,200.9885867838568,2016-08-01,104.88256647363362,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2016-08-01,104.40965558266839,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2016-08-01,104.30112249948236,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2016-09-01,114.82971436868255,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2016-09-01,126.52642438906092,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2016-09-01,110.78892440523231,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2016-09-01,113.10360024243936,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2016-09-01,104.22459490901247,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2016-09-01,144.27412715873754,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2016-09-01,110.51418629152151,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2016-09-01,112.77240524497043,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2016-09-01,104.920635340158,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-09-01,104.82032965250127,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-09-01,104.5624868489667,All Rwanda
0,0,06,Health,121.09522911844475,2016-09-01,101.30174691771724,All Rwanda
0,0,07,Transport,772.5927231856721,2016-09-01,104.7060479896543,All Rwanda
0,0,08,Communication,238.1321768462081,2016-09-01,103.99826076765095,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2016-09-01,107.4822353120659,All Rwanda
0,0,10,Education,200.9885867838568,2016-09-01,105.18783707418865,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2016-09-01,105.42420708718267,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2016-09-01,108.67459537027655,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2016-10-01,118.36526872644103,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2016-10-01,134.49223215501897,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2016-10-01,116.44284522460764,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2016-10-01,113.69605348226453,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2016-10-01,106.42326458141198,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2016-10-01,153.77174382447765,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2016-10-01,111.21538459397074,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2016-10-01,112.84279343793848,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2016-10-01,106.22857042877624,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-10-01,105.04456164388058,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-10-01,105.50380468643185,All Rwanda
0,0,06,Health,121.09522911844475,2016-10-01,101.7344846244685,All Rwanda
0,0,07,Transport,772.5927231856721,2016-10-01,103.88382058993672,All Rwanda
0,0,08,Communication,238.1321768462081,2016-10-01,103.99826076765095,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2016-10-01,107.59385051264,All Rwanda
0,0,10,Education,200.9885867838568,2016-10-01,105.18783707418865,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2016-10-01,106.46176329253721,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2016-10-01,106.39294910423884,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2016-11-01,119.01237208072224,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2016-11-01,135.61467206436095,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2016-11-01,121.26886848998274,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2016-11-01,114.16253622374937,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2016-11-01,105.78128414260895,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2016-11-01,152.17670611698347,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2016-11-01,111.34380835066068,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2016-11-01,113.87273508539496,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2016-11-01,106.90749837672453,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-11-01,104.89096070465445,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-11-01,105.9997969426552,All Rwanda
0,0,06,Health,121.09522911844475,2016-11-01,101.76028580381085,All Rwanda
0,0,07,Transport,772.5927231856721,2016-11-01,105.08458758198594,All Rwanda
0,0,08,Communication,238.1321768462081,2016-11-01,104.04291328015002,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2016-11-01,107.87399062498784,All Rwanda
0,0,10,Education,200.9885867838568,2016-11-01,105.18783707418865,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2016-11-01,105.96557354852213,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2016-11-01,106.03765653663604,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2016-12-01,118.72156614398943,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2016-12-01,134.9115832552235,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2016-12-01,125.18975907805331,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2016-12-01,114.2255011625598,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2016-12-01,106.64571618806045,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2016-12-01,146.62338697918324,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2016-12-01,112.5431378663936,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2016-12-01,116.19932773661188,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2016-12-01,107.25991524923714,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2016-12-01,104.42362951626501,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2016-12-01,106.19245578069327,All Rwanda
0,0,06,Health,121.09522911844475,2016-12-01,101.71845969886466,All Rwanda
0,0,07,Transport,772.5927231856721,2016-12-01,105.40344211709142,All Rwanda
0,0,08,Communication,238.1321768462081,2016-12-01,104.04291328015002,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2016-12-01,107.60046368541471,All Rwanda
0,0,10,Education,200.9885867838568,2016-12-01,105.18783707418865,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2016-12-01,105.51533918887245,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2016-12-01,105.73686500063798,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-01-01,118.34502736205997,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-01-01,132.7889363499563,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-01-01,126.7348142718999,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-01-01,113.29120517230076,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-01-01,108.2214880829571,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-01-01,140.56177627954796,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-01-01,114.97820068874756,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-01-01,118.1073344569455,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-01-01,109.24972552293319,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-01-01,101.36591026384515,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-01-01,106.63422342620275,All Rwanda
0,0,06,Health,121.09522911844475,2017-01-01,106.35287633984626,All Rwanda
0,0,07,Transport,772.5927231856721,2017-01-01,105.3274535355583,All Rwanda
0,0,08,Communication,238.1321768462081,2017-01-01,104.00739498894444,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-01-01,107.99856831015947,All Rwanda
0,0,10,Education,200.9885867838568,2017-01-01,129.6138246643929,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-01-01,106.94002279072726,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-01-01,105.89267001046349,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-02-01,120.59536990275485,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-02-01,136.75871459788362,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-02-01,124.70384215384463,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-02-01,112.62366124218659,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-02-01,109.40199743422703,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-02-01,147.15674409326053,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-02-01,112.55299524588501,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-02-01,118.49118462436556,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-02-01,109.41397556636913,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-02-01,103.13721076641066,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-02-01,107.03901976875541,All Rwanda
0,0,06,Health,121.09522911844475,2017-02-01,106.51428381355987,All Rwanda
0,0,07,Transport,772.5927231856721,2017-02-01,105.58210816290766,All Rwanda
0,0,08,Communication,238.1321768462081,2017-02-01,104.00739498894444,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-02-01,108.09543274371097,All Rwanda
0,0,10,Education,200.9885867838568,2017-02-01,129.613814801405,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-02-01,107.79569085905999,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-02-01,107.57386940825245,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-03-01,122.03976260433808,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-03-01,140.1456184687828,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-03-01,129.9306363358868,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-03-01,112.5461672176301,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-03-01,108.62681339074899,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-03-01,151.4523048686945,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-03-01,114.3070729438388,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-03-01,120.13354238577821,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-03-01,109.24092667680169,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-03-01,102.27188525519469,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-03-01,107.00361952693007,All Rwanda
0,0,06,Health,121.09522911844475,2017-03-01,106.64697161574446,All Rwanda
0,0,07,Transport,772.5927231856721,2017-03-01,105.91612467217229,All Rwanda
0,0,08,Communication,238.1321768462081,2017-03-01,104.00739498894444,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-03-01,110.10289026521994,All Rwanda
0,0,10,Education,200.9885867838568,2017-03-01,129.6138246643929,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-03-01,108.5653904161021,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-03-01,107.1717990919711,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-04-01,122.77895843850197,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-04-01,141.27441069320403,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-04-01,131.34573451731728,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-04-01,112.82905683102689,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-04-01,109.3423158296194,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-04-01,152.64132754858912,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-04-01,114.52033814892974,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-04-01,121.58339412360048,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-04-01,110.10618712867331,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-04-01,102.72722957456973,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-04-01,106.97409419608047,All Rwanda
0,0,06,Health,121.09522911844475,2017-04-01,106.58228565253111,All Rwanda
0,0,07,Transport,772.5927231856721,2017-04-01,106.167350566234,All Rwanda
0,0,08,Communication,238.1321768462081,2017-04-01,104.00732289727651,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-04-01,111.03984214428914,All Rwanda
0,0,10,Education,200.9885867838568,2017-04-01,129.6137606479385,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-04-01,108.52156267501299,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-04-01,107.85838086907519,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-05-01,121.53927298771201,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-05-01,137.8891134815568,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-05-01,133.48246721241074,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-05-01,113.58275025709459,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-05-01,109.21901853083006,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-05-01,147.47358379413504,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-05-01,114.5403020581427,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-05-01,119.73457680447372,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-05-01,110.1635443676317,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-05-01,104.23443401532536,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-05-01,106.96551353858526,All Rwanda
0,0,06,Health,121.09522911844475,2017-05-01,106.53686601706997,All Rwanda
0,0,07,Transport,772.5927231856721,2017-05-01,106.28908068827648,All Rwanda
0,0,08,Communication,238.1321768462081,2017-05-01,104.00739498894444,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-05-01,110.85518998238449,All Rwanda
0,0,10,Education,200.9885867838568,2017-05-01,129.6137606479385,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-05-01,108.70159716842122,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-05-01,107.99571528209779,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-06-01,120.27304767815544,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-06-01,133.49424790101074,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-06-01,132.24031169683965,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-06-01,113.0399493127049,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-06-01,109.95110216031955,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-06-01,141.46990255940463,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-06-01,114.1580029404112,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-06-01,119.97813959727512,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-06-01,110.47214283965202,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-06-01,106.5165042008524,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-06-01,107.21513717887427,All Rwanda
0,0,06,Health,121.09522911844475,2017-06-01,106.4127729027449,All Rwanda
0,0,07,Transport,772.5927231856721,2017-06-01,106.15161055300305,All Rwanda
0,0,08,Communication,238.1321768462081,2017-06-01,102.98428432636308,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-06-01,110.17199232509357,All Rwanda
0,0,10,Education,200.9885867838568,2017-06-01,129.61247816401934,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-06-01,108.83515049906326,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-06-01,107.85985926590709,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-07-01,120.31345602380927,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-07-01,133.34496938901657,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-07-01,130.69453677104661,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-07-01,113.24529581001909,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-07-01,110.42996907841044,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-07-01,143.99642108590308,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-07-01,113.03961800517997,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-07-01,118.88979253676916,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-07-01,111.19920149349578,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-07-01,107.76059332116415,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-07-01,107.47216472104466,All Rwanda
0,0,06,Health,121.09522911844475,2017-07-01,106.55123142667918,All Rwanda
0,0,07,Transport,772.5927231856721,2017-07-01,105.59406394059175,All Rwanda
0,0,08,Communication,238.1321768462081,2017-07-01,102.99448335679615,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-07-01,110.9300409599047,All Rwanda
0,0,10,Education,200.9885867838568,2017-07-01,129.39448757174407,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-07-01,108.95574673448101,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-07-01,106.04442883538773,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-08-01,121.07300750140463,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-08-01,135.40719262113407,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-08-01,129.72418817252276,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-08-01,112.82257114477228,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-08-01,110.2450409272008,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-08-01,149.5864045977809,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-08-01,112.99544282146724,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-08-01,119.09342490176513,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-08-01,111.51697173335693,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-08-01,107.31730552662766,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-08-01,107.50405721874836,All Rwanda
0,0,06,Health,121.09522911844475,2017-08-01,106.54472799129394,All Rwanda
0,0,07,Transport,772.5927231856721,2017-08-01,105.93262973144037,All Rwanda
0,0,08,Communication,238.1321768462081,2017-08-01,102.60806304305507,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-08-01,110.87962796130692,All Rwanda
0,0,10,Education,200.9885867838568,2017-08-01,129.39448757174407,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-08-01,108.98911952613031,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-08-01,105.98745418975605,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-09-01,122.92736136529102,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-09-01,139.81258780430002,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-09-01,130.53705018115537,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-09-01,112.69497601418995,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-09-01,110.81614862594115,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-09-01,156.51314904841942,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-09-01,113.52114605413914,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-09-01,117.90904863067266,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-09-01,111.26838248683661,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-09-01,108.65761141473007,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-09-01,107.25126041740819,All Rwanda
0,0,06,Health,121.09522911844475,2017-09-01,106.4570789060772,All Rwanda
0,0,07,Transport,772.5927231856721,2017-09-01,106.1942865543343,All Rwanda
0,0,08,Communication,238.1321768462081,2017-09-01,102.44598752053875,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-09-01,110.33746109520457,All Rwanda
0,0,10,Education,200.9885867838568,2017-09-01,129.39448757174407,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-09-01,109.24900780628542,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-09-01,105.48993320948945,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-10-01,124.61632599205201,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-10-01,142.57474534206162,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-10-01,132.40429997586287,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-10-01,112.7232580165696,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-10-01,113.8535805446025,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-10-01,159.83775940385652,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-10-01,113.98206291091307,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-10-01,119.13115265928072,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-10-01,111.82600316657549,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-10-01,110.67059455687675,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-10-01,107.25978689048382,All Rwanda
0,0,06,Health,121.09522911844475,2017-10-01,106.37125518708567,All Rwanda
0,0,07,Transport,772.5927231856721,2017-10-01,106.72238214265803,All Rwanda
0,0,08,Communication,238.1321768462081,2017-10-01,102.44508693730859,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-10-01,113.40348608269069,All Rwanda
0,0,10,Education,200.9885867838568,2017-10-01,129.39448757174407,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-10-01,109.29258527468076,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-10-01,105.56643037318422,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-11-01,120.87975415588338,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-11-01,132.8922613563882,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-11-01,130.66479016129557,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-11-01,113.60669835843962,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-11-01,115.90231495457478,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-11-01,140.32462333001703,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-11-01,114.04571762144997,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-11-01,119.00452631256391,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-11-01,111.70859868245826,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-11-01,110.24350796656515,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-11-01,107.71111078885205,All Rwanda
0,0,06,Health,121.09522911844475,2017-11-01,106.42755365412556,All Rwanda
0,0,07,Transport,772.5927231856721,2017-11-01,107.70942939341957,All Rwanda
0,0,08,Communication,238.1321768462081,2017-11-01,102.44508693730859,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-11-01,113.38626885926573,All Rwanda
0,0,10,Education,200.9885867838568,2017-11-01,129.85528148499475,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-11-01,109.36632752296053,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-11-01,105.63400024027914,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2017-12-01,118.52644937781702,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2017-12-01,126.60346119784931,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2017-12-01,129.3691108379205,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2017-12-01,114.78763303428899,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2017-12-01,114.5779530330561,All Rwanda
0,0,01.1.7,Vegetables,1842.8570486570281,2017-12-01,127.62554987033688,All Rwanda
0,0,01.2,Non-alcoholic beverages,114.62930950425736,2017-12-01,114.1580467652468,All Rwanda
0,0,02,Alcoholic beverages and tobacco,680.8440217778525,2017-12-01,119.57783923601576,All Rwanda
0,0,03,Clothing and footwear,530.9944773078367,2017-12-01,111.91246100990483,All Rwanda
0,0,04,"Housing, water, electricity, gas and other fuels",1827.7758311936157,2017-12-01,110.23533928215028,All Rwanda
0,0,05,"Furnishing, household equipment and routine household maintenance ",345.92335209688025,2017-12-01,107.72719002228952,All Rwanda
0,0,06,Health,121.09522911844475,2017-12-01,106.65849782161456,All Rwanda
0,0,07,Transport,772.5927231856721,2017-12-01,107.98686859183088,All Rwanda
0,0,08,Communication,238.1321768462081,2017-12-01,102.44508693730859,All Rwanda
0,0,09,Recreation and culture,218.13981330048003,2017-12-01,113.33445383929995,All Rwanda
0,0,10,Education,200.9885867838568,2017-12-01,129.85528148499475,All Rwanda
0,0,11,Restaurants and hotels,643.9875038495742,2017-12-01,109.2574534445785,All Rwanda
0,0,12,Miscellaneous goods and services,515.9834508284413,2017-12-01,105.91762324363394,All Rwanda
0,0,00,GENERAL INDEX (CPI),10000.000000000005,2018-01-01,118.46923455695584,All Rwanda
0,0,01,Food and non-alcoholic beverages,3903.5428337111343,2018-01-01,125.77899993322231,All Rwanda
0,0,01.1.1,Bread and cereals,662.2591994582781,2018-01-01,128.54306128604978,All Rwanda
0,0,01.1.2,Meat,173.7715732678241,2018-01-01,115.43399199700148,All Rwanda
0,0,01.1.4,"Milk, cheese and eggs",112.97526668095993,2018-01-01,114.58023612454066,All Rwanda
